Vernier Format 2
Sin título.cmbl 8/09/2026 13:40:46 .
Último
Tiempo	Posición	Velocidad 1	Aceleración 1	Angulo	Velocidad 2	Aceleración 2
t	x	v 1	a 1	Angulo	v 2	a 2
s	m	m/s	m/s²	rad	rad/s	rad/s²

10.35	0.8206275	-0.1843625	-0.660592592593	-23.3350520992	-2.6664752461	-2.30555839461
10.4	0.8106805	-0.218376666667	-0.655934567901	-23.4746784393	-2.87009699217	-1.63220605974
10.45	0.798847	-0.252581388889	-0.583311728395	-23.631758072	-2.89918581304	0.339369576777
10.5	0.7852985	-0.281926944444	-0.401807561728	-23.7713844122	-2.79252680319	1.59449832898
10.55	0.770035	-0.296504444444	-0.164830555556	-23.9110107523	-2.6664752461	1.43289376861
10.6	0.7546	-0.293646111111	-0.0101100308642	-24.0331838	-2.62769015161	0.684125972233
10.65	0.7407085	-0.286500277778	-0.0460509259259	-24.1728101401	-2.61799387799	0.193925472444
10.7	0.7276745	-0.3078425	0.0554728395062	-24.2949831878	-2.61799387799	-0.102349554903
10.75	0.7070945	-0.283070277778	0.212628240741	-24.4346095279	-2.62769015161	-0.27472775263
10.8	0.700749	-0.277353611111	0.246981172839	-24.5567825756	-2.64708269886	-0.258567296593
10.85	0.6799975	-0.276400833333	0.563568055556	-24.6964089157	-2.70526034059	0.759541433739
10.9	0.669536	-0.215613611111	0.749571450617	-24.8360352559	-2.59860133075	2.34865294404
10.95	0.6597605	-0.178645833333	0.552134722222	-24.9582083035	-2.44346095279	3.60378169625
11	0.653072	-0.162353333333	0.382328549383	-25.0803813512	-2.23983920673	4.71346634412
11.05	0.644154	-0.1586375	0.507301234568	-25.1851011063	-1.97803981893	5.31679003617
11.1	0.634893	-0.116143611111	0.716118364198	-25.2898208614	-1.57079632679	3.22670438872
11.15	0.632149	-0.0666944444444	0.586381790123	-25.3247274464	-1.49322613782	-1.58372469163
11.2	0.630434	-0.0542130555556	0.402548611111	-25.411993909	-1.90046962995	-3.42062986116
11.25	0.626661	-0.0415411111111	0.488880864198	-25.5341669567	-2.01682491342	-1.9500283618
11.3	0.625632	-0.0155302777778	0.766350925926	-25.6214334193	-2.00712863979	-1.58372469162
11.35	0.6237455	0.03773	0.970086574074	-25.7261531744	-2.11378764964	-2.18704838367
11.4	0.6285475	0.102423611111	0.785300617284	-25.8308729295	-2.25923175397	-2.34865294404
11.45	0.6360935	0.129387222222	0.388256944444	-25.9530459772	-2.39497958468	-1.62681924106
11.5	0.643811	0.117572777778	0.404824691358	-26.0752190248	-2.43376467917	-0.549455505258
11.55	0.6453545	0.147775833333	0.797475	-26.1973920724	-2.43376467917	0.242406840553
11.6	0.6563305	0.216852222222	0.847178240741	-26.3195651201	-2.4046758583	0.764928252416
11.65	0.6686785	0.257631111111	0.435895833333	-26.4417381677	-2.3174093957	0.441719131677
11.7	0.6841135	0.259631944444	0.0136564814815	-26.5464579228	-2.3174093957	-0.716446884306
11.75	0.695604	0.239433055556	-0.0434043209877	-26.6686309705	-2.41437213193	-1.51908286748
11.8	0.7067515	0.242196111111	0.176475617284	-26.7908040181	-2.48224604728	-2.0254438233
11.85	0.7190995	0.260108333333	0.360414660494	-26.9129770658	-2.61799387799	-2.37020021876
11.9	0.732305	0.288215277778	0.344323302469	-27.0526034059	-2.7537417087	-2.02005700462
11.95	0.7485975	0.303459722222	0.123014197531	-27.1922297461	-2.82161562406	-1.47598831805
12	0.7633465	0.302125833333	-0.163295524691	-27.3318560862	-2.91857836028	-0.479426862431
12.05	0.7791245	0.289263333333	-0.48618132716	-27.4889357189	-2.90888208666	1.23896829617
12.1	0.7935305	0.250961666667	-0.739461419753	-27.6285620591	-2.78283052957	2.81730616912
12.15	0.8045065	0.205704722222	-0.802397685185	-27.7681883992	-2.60829760437	4.10475583339
12.2	0.813596	0.166831388889	-0.763069135802	-27.8903614469	-2.38528331106	5.42452640975
12.25	0.821142	0.13034	-0.699338888889	-28.0125344945	-2.0556100079	6.25409648631
12.3	0.826973	0.0917525	-0.534931790123	-28.0998009571	-1.66775906302	5.22521411863
12.35	0.829374	0.0716488888889	-0.289750308642	-28.1696141272	-1.46413731695	2.76882480101
12.4	0.833147	0.0700291666667	-0.174622993827	-28.2394272973	-1.41565594884	0.635644604122
12.45	0.83692	0.0614541666667	-0.19378441358	-28.3092404673	-1.43504849608	-0.770315071098
12.5	0.839664	0.0474483333333	-0.176581481481	-28.3790536374	-1.53201123231	-1.36286512579
12.55	0.8412075	0.0406836111111	-0.116291820988	-28.4663201	-1.58049260042	-1.72378197728
12.6	0.843437	0.0390638888889	-0.11618595679	-28.5361332701	-1.65806278939	-2.74727752629
12.65	0.8453235	0.0336330555556	-0.205694135802	-28.6233997327	-1.8810770827	-3.26979893815
12.7	0.84721	0.0196272222222	-0.324685493827	-28.7281194878	-2.04591373428	-2.73650388893
12.75	0.847553	-0.000762222222222	-0.409800308642	-28.8328392429	-2.13318019688	-2.44561568026
12.8	0.84721	-0.0235336111111	-0.451934259259	-28.9375589981	-2.26892802759	-2.48871022969
12.85	0.845152	-0.0464002777778	-0.482529012346	-29.0597320457	-2.4046758583	-2.22475611442
12.9	0.8425795	-0.0700291666667	-0.543083333333	-29.1819050933	-2.48224604728	-2.03621746066
12.95	0.8384635	-0.100136944444	-0.613218364198	-29.304078141	-2.60829760437	-1.75610288935
13	0.8326325	-0.132340833333	-0.659163425926	-29.4437044811	-2.70526034059	-0.732607340344
13.05	0.8254295	-0.168260555556	-0.653711419753	-29.5833308213	-2.65677897248	-0.134670466974
13.1	0.815654	-0.200940833333	-0.576536419753	-29.7055038689	-2.6664752461	-0.301661846022
13.15	0.805021	-0.227046944444	-0.460615123457	-29.8451302091	-2.73434916146	0.355530032814
13.2	0.7928445	-0.248579722222	-0.30097191358	-29.9847565493	-2.69556406697	2.03621746066
13.25	0.7798105	-0.260108333333	-0.0976597222222	-30.1243828894	-2.48224604728	2.82807980647
13.3	0.7660905	-0.257154722222	0.063624382716	-30.2291026445	-2.32710566933	2.02005700462
13.35	0.753571	-0.243815833333	0.0262543209877	-30.3512756922	-2.27862430121	1.03426918637
13.4	0.742595	-0.249246666667	-0.0952777777778	-30.4559954473	-2.25923175397	0.592550054691
13.45	0.7290465	-0.257154722222	-0.141381635802	-30.5781684949	-2.23983920673	0.571002779975
13.5	0.7177275	-0.281355277778	0.116556481481	-30.6828882501	-2.17196529137	0.156217741692
13.55	0.696976	-0.238956666667	0.314840123457	-30.7876080052	-2.2301429331	-0.161604560371
13.6	0.6968045	-0.237241666667	0.294725925926	-30.9097810528	-2.2301429331	0.204699109799
13.65	0.6731375	-0.233811666667	0.632432716049	-31.0145008079	-2.17196529137	0.0646418241465
13.7	0.668507	-0.149586111111	0.554993055556	-31.1192205631	-2.2301429331	0.210085928481
13.75	0.6642195	-0.168260555556	0.35930308642	-31.2413936107	-2.22044665948	1.8476788069
13.8	0.6498135	-0.143964722222	0.645612808642	-31.3461133658	-2.08469882877	4.57879587715
